image,iou,a_mbl1_proj,a_mbl2_proj,a_max_proj,a_mbl1_eucl,a_mbl2_eucl,a_max_eucl,b_mbl1_proj,b_mbl2_proj,b_max_proj,b_mbl1_eucl,b_mbl2_eucl,b_max_eucl
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351.txt,0.8960480217936331,55.202303535799324,5.869271358625734,55.202303535799324,55.204405165251366,6.286793659166079,55.204405165251366,56.17238118498751,4.775712203855984,56.17238118498751,56.335977149685455,5.375786957341038,56.335977149685455
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351.txt,0.7731034178242137,29.865065853323575,35.70828237054391,35.70828237054391,29.867584090267606,35.7112933103595,35.7112933103595,30.128523199993968,24.314160061544122,30.128523199993968,30.129420998824784,24.33604203454553,30.129420998824784
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072.txt,0.8596359446332462,0.0,0.0,0.0,0.4891713893098177,0.9966644266896009,0.9966644266896009,0.4490994734587409,0.0,0.4490994734587409,0.8253767903327967,1.7728583583384978,1.7728583583384978
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4.txt,0.7270817552979759,4.3987284221083955,0.020205341857387454,4.3987284221083955,4.444762763388777,0.03351003304564174,4.444762763388777,4.832792978636334,0.0,4.832792978636334,4.844923183646688,11.534835384878768,11.534835384878768
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a.txt,0.8122522817680373,29.0444747041964,0.9460304578049704,29.0444747041964,29.044773014961766,1.3379724420688865,29.044773014961766,15.10452466698312,5.307274008512927,15.10452466698312,15.119099080915055,5.694160588975157,15.119099080915055
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237.txt,0.8704584159161165,1.598094789364984,6.0629047537326155,6.0629047537326155,1.7163391764018296,6.143583480988371,6.143583480988371,11.573937600406332,0.04713621289112188,11.573937600406332,11.57822125366177,0.5569593909172805,11.57822125366177
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd.txt,0.9582399837418177,11.948496389212366,13.215299592180896,13.215299592180896,12.12026391504812,13.283397261560026,13.283397261560026,19.421558789140466,12.446387190199012,19.421558789140466,19.445566417008603,12.446735124585315,19.445566417008603
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd.txt,0.8686955594611008,14.302909538721915,18.028830299643793,18.028830299643793,14.314357652499835,18.036982415253814,18.036982415253814,11.73172938061446,16.37524447646196,16.37524447646196,11.841919807082487,16.383139965830104,16.383139965830104
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057.txt,0.7479236569932193,4.816164999940751,2.771709748149022,4.816164999940751,4.833524968339631,2.776243402199239,4.833524968339631,0.0,1.670307923428076,1.670307923428076,6.992413030893217,1.6766034092204531,6.992413030893217
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4.txt,0.8360106525170498,3.033061703386603,3.2392804505684123,3.2392804505684123,3.133909383703193,3.247046397231526,3.247046397231526,0.0,0.2198091871023975,0.2198091871023975,1.8949803598276773,0.39177581023337477,1.8949803598276773
